Date,Average_Wind_Speed,Average_Temperature,Maximum_Temperature,Minimum_Temperature,Fog_Ice_Freezing_Fog,Heavy_Fog_or_Heavy_Freezing_Fog,Thunder,Hail,Smoke_or_Haze,Mist,Rain,Freezing_Rain,Snow_Snow_Pellets_or_Ice Crystals
2021-09-17,8.05,75.0,89.0,64.0,1.0,,1.0,,,,,,
2021-09-18,9.4,71.0,77.0,66.0,,,,,,,,,
2021-09-19,5.37,74.0,89.0,64.0,,,,,,,,,
2021-09-20,11.18,76.0,82.0,70.0,1.0,,1.0,,,,,,
2021-09-21,12.3,69.0,75.0,60.0,1.0,,1.0,,,,,,
2021-09-22,16.78,60.0,63.0,56.0,1.0,,,,,,,,
2021-09-23,10.74,58.0,67.0,51.0,,,,,,,,,
2021-09-24,12.97,63.0,79.0,52.0,1.0,,,,,,,,
2021-09-25,9.62,61.0,69.0,50.0,,,,,,,,,
2021-09-26,12.53,66.0,83.0,54.0,,,,,,,,,
2021-09-27,11.86,73.0,87.0,63.0,,,,,,,,,
2021-09-28,8.95,66.0,73.0,60.0,,,,,,,,,
2021-09-29,5.14,67.0,82.0,55.0,,,,,,,,,
2021-09-30,4.7,69.0,80.0,59.0,,,,,,,,,
2021-10-01,5.82,71.0,85.0,61.0,,,,,,,,,
2021-10-02,8.05,73.0,80.0,66.0,1.0,,1.0,,1.0,,,,
2021-10-03,5.37,71.0,76.0,65.0,1.0,,1.0,,,,,,
2021-10-04,11.86,67.0,73.0,64.0,1.0,,,,,,,,
2021-10-05,11.41,66.0,67.0,65.0,,,,,,,,,
2021-10-06,9.62,66.0,68.0,64.0,1.0,,,,1.0,,,,
2021-10-07,4.92,68.0,75.0,65.0,1.0,,1.0,,,,,,
2021-10-08,3.36,67.0,75.0,62.0,1.0,,1.0,,,,,,
2021-10-09,5.82,69.0,80.0,64.0,1.0,,,,,,,,
2021-10-10,10.51,73.0,79.0,70.0,,,,,,,,,
2021-10-11,11.18,72.0,77.0,62.0,1.0,,1.0,,,,,,
2021-10-12,8.05,63.0,65.0,56.0,1.0,,,,,,,,
2021-10-13,7.38,60.0,71.0,53.0,1.0,,1.0,,,,,,
2021-10-14,5.82,67.0,71.0,56.0,1.0,,,,,,,,
2021-10-15,7.38,58.0,62.0,51.0,,,,,,,,,
2021-10-16,10.51,52.0,59.0,44.0,,,,,,,,,
2021-10-17,7.16,53.0,66.0,42.0,,,,,,,,,
2021-10-18,4.25,57.0,72.0,45.0,,,,,1.0,,,,
2021-10-19,8.05,61.0,71.0,52.0,,,,,,,,,
2021-10-20,8.5,61.0,72.0,53.0,,,1.0,,,,,,
2021-10-21,11.18,57.0,65.0,44.0,1.0,,,,,,,,
2021-10-22,5.59,48.0,56.0,41.0,,,,,,,,,
2021-10-23,3.58,47.0,56.0,39.0,,,,,,,,,
2021-10-24,12.3,46.0,51.0,39.0,1.0,,1.0,,1.0,,,,
2021-10-25,19.69,50.0,55.0,47.0,1.0,,1.0,,,,,,
2021-10-26,7.61,49.0,57.0,41.0,,,,,,,,,
2021-10-27,7.38,47.0,56.0,38.0,,,,,,,,,
2021-10-28,9.84,51.0,57.0,48.0,1.0,,,,,,,,
2021-10-29,17.67,54.0,56.0,53.0,1.0,,,,,,,,
2021-10-30,12.3,54.0,59.0,45.0,1.0,,,,,,,,
2021-10-31,10.07,49.0,53.0,39.0,,,,,,,,,
2021-11-01,8.05,41.0,49.0,35.0,,,,,,,,,
2021-11-02,8.05,40.0,47.0,32.0,,,,,,,,,
2021-11-03,5.14,37.0,45.0,29.0,,,,,,,,,
2021-11-04,4.7,38.0,47.0,29.0,,,,,,,,,
2021-11-05,7.83,42.0,52.0,34.0,,,,,,,,,
2021-11-06,9.84,46.0,59.0,36.0,,,,,,,,,
2021-11-07,9.84,52.0,65.0,41.0,,,,,,,,,
2021-11-08,7.83,56.0,65.0,49.0,,,,,,,,,
2021-11-09,9.4,55.0,58.0,42.0,1.0,,,,1.0,,,,
2021-11-10,8.72,48.0,56.0,38.0,,,,,1.0,,,,
2021-11-11,12.75,53.0,57.0,41.0,1.0,,,,1.0,,,,
2021-11-12,14.32,41.0,43.0,35.0,1.0,,,,,,,,
2021-11-13,11.18,37.0,39.0,33.0,1.0,,,,,,,,
2021-11-14,14.09,36.0,37.0,33.0,1.0,,,,,,,,
2021-11-15,4.47,33.0,36.0,30.0,,,,,,,,,
2021-11-16,8.95,38.0,56.0,30.0,1.0,,,,1.0,,,,
2021-11-17,12.3,55.0,61.0,40.0,1.0,,,,,,,,
2021-11-18,14.32,37.0,40.0,32.0,,,,,,,,,
2021-11-19,7.83,33.0,40.0,26.0,,,,,,,,,
2021-11-20,8.05,40.0,50.0,36.0,,,,,,,,,
2021-11-21,10.51,44.0,55.0,30.0,,,,,,,,,
2021-11-22,9.17,31.0,36.0,23.0,,,,,,,,,
2021-11-23,9.4,32.0,43.0,24.0,,,,,,,,,
2021-11-24,13.42,42.0,53.0,37.0,,,,,,,,,
2021-11-25,13.42,44.0,48.0,23.0,,,,,,,,,
2021-11-26,6.49,25.0,31.0,18.0,,,,,,,,,
2021-11-27,9.62,34.0,42.0,30.0,,,,,,,,,
2021-11-28,9.4,35.0,41.0,27.0,,,,,,,,,
2021-11-29,9.17,33.0,41.0,27.0,,,,,,,,,
2021-11-30,7.38,42.0,53.0,34.0,,,,,,,,,
2021-12-01,8.72,41.0,49.0,34.0,,,,,,,,,
2021-12-02,9.84,51.0,59.0,44.0,,,,,,,,,
2021-12-03,6.93,46.0,51.0,37.0,1.0,,,,,,,,
2021-12-04,6.71,38.0,44.0,31.0,1.0,,,,,,,,
2021-12-05,9.4,38.0,41.0,34.0,1.0,,,,,,,,
2021-12-06,17.45,35.0,38.0,15.0,,,,,,,,,
2021-12-07,6.93,18.0,26.0,13.0,,,,,,,,,
2021-12-08,6.71,28.0,35.0,25.0,,,,,,,,,
2021-12-09,8.72,34.0,46.0,28.0,,,,,,,,,
2021-12-10,9.17,42.0,60.0,36.0,1.0,,,,,,,,
2021-12-11,16.33,45.0,58.0,32.0,,,,,,,,,
2021-12-12,14.32,38.0,48.0,32.0,,,,,,,,,
2021-12-13,7.61,42.0,49.0,33.0,,,,,,,,,
2021-12-14,8.05,41.0,54.0,32.0,1.0,,,,1.0,,,,
2021-12-15,19.01,56.0,66.0,50.0,,,,,,,,,
2021-12-16,19.24,51.0,66.0,32.0,,,,,1.0,,,,
2021-12-17,8.28,33.0,40.0,26.0,,,,,,,,,
2021-12-18,10.07,37.0,40.0,31.0,1.0,,,,,,,,
2021-12-19,7.38,32.0,37.0,28.0,,,,,,,,,
2021-12-20,10.96,34.0,42.0,30.0,,,,,,,,,
2021-12-21,11.63,32.0,40.0,23.0,,,,,,,,,
2021-12-22,8.05,26.0,31.0,19.0,,,,,,,,,
2021-12-23,7.83,34.0,46.0,27.0,1.0,,,,1.0,,,,
